Season,Playing.for,player,games,PV,off_share,def_share,mid_share,bv
2016.0,Sydney,Tom Papley,20,3.232,0.05,0.012,0.023,0.0
2016.0,Sydney,Xavier Richards,10,1.852,0.032,0.007,0.01,0.0
2016.0,Sydney,Zak Jones,16,2.892,0.012,0.041,0.019,0.0
2016.0,West Coast,Andrew Gaff,22,4.972,0.041,0.043,0.055,21.0
2016.0,West Coast,Brad Sheppard,23,3.567,0.018,0.051,0.028,1.0
2016.0,West Coast,Chris Masten,21,3.735,0.033,0.029,0.042,0.0
2016.0,West Coast,Dom Sheed,6,0.676,0.006,0.004,0.009,0.0
2016.0,West Coast,Elliot Yeo,20,4.686,0.053,0.029,0.049,3.0
2016.0,West Coast,Eric Mackenzie,13,2.321,0.006,0.044,0.013,0.0
2016.0,West Coast,Fraser McInnes,2,0.192,0.0,0.002,0.003,0.0
2016.0,West Coast,Jack Darling,23,5.781,0.099,0.028,0.033,1.0
2016.0,West Coast,Jack Redden,15,2.964,0.021,0.022,0.04,0.0
2016.0,West Coast,Jackson Nelson,8,1.189,0.007,0.015,0.011,0.0
2016.0,West Coast,Jamie Bennell,2,0.322,0.005,0.002,0.003,0.0
2016.0,West Coast,Jamie Cripps,23,4.727,0.074,0.022,0.034,1.0
2016.0,West Coast,Jeremy McGovern,22,5.679,0.024,0.099,0.03,2.0
2016.0,West Coast,Jonathan Giles,4,0.726,0.005,0.005,0.01,0.0
2016.0,West Coast,Josh Hill,22,4.201,0.055,0.032,0.028,0.0
2016.0,West Coast,Josh Kennedy,23,7.799,0.155,0.026,0.033,17.0
2016.0,West Coast,Lewis Jetta,12,1.559,0.017,0.012,0.015,0.0
2016.0,West Coast,Liam Duggan,14,2.159,0.023,0.013,0.024,0.0
2016.0,West Coast,Luke Shuey,23,7.213,0.052,0.05,0.1,10.0
2016.0,West Coast,Malcolm Karpany,1,0.105,0.0,0.002,0.001,0.0
2016.0,West Coast,Mark Hutchings,18,3.448,0.03,0.026,0.041,2.0
2016.0,West Coast,Mark LeCras,23,5.677,0.091,0.021,0.046,5.0
2016.0,West Coast,Matt Priddis,22,6.463,0.028,0.047,0.109,17.0
2016.0,West Coast,Mitch Brown,4,0.507,0.003,0.006,0.005,0.0
2016.0,West Coast,Nic Naitanui,15,4.202,0.032,0.026,0.06,1.0
2016.0,West Coast,Patrick McGinnity,3,0.566,0.009,0.002,0.005,1.0
2016.0,West Coast,Sam Butler,20,3.123,0.009,0.052,0.024,0.0
2016.0,West Coast,Scott Lycett,21,4.924,0.04,0.036,0.062,0.0
2016.0,West Coast,Shannon Hurn,23,5.056,0.026,0.081,0.03,0.0
2016.0,West Coast,Sharrod Wellingham,19,3.462,0.015,0.054,0.025,0.0
2016.0,West Coast,Simon Tunbridge,3,0.416,0.004,0.003,0.004,0.0
2016.0,West Coast,Tom Barrass,10,2.177,0.005,0.044,0.009,1.0
2016.0,West Coast,Tom Cole,2,0.159,0.0,0.002,0.002,0.0
2016.0,West Coast,Will Schofield,22,3.565,0.011,0.067,0.017,0.0
2016.0,West Coast,Xavier Ellis,2,0.244,0.001,0.003,0.002,0.0
2016.0,Western Bulldogs,Bailey Dale,4,0.449,0.008,0.001,0.004,0.0
2016.0,Western Bulldogs,Bailey Williams,6,0.767,0.007,0.008,0.006,0.0
2016.0,Western Bulldogs,Caleb Daniel,24,3.968,0.039,0.03,0.043,0.0
2016.0,Western Bulldogs,Clay Smith,13,2.682,0.036,0.015,0.025,0.0
2016.0,Western Bulldogs,Dale Morris,23,3.964,0.009,0.07,0.023,0.0
2016.0,Western Bulldogs,Easton Wood,20,3.396,0.019,0.049,0.022,3.0
2016.0,Western Bulldogs,Fletcher Roberts,18,2.765,0.004,0.056,0.01,0.0
2016.0,Western Bulldogs,Jack Macrae,22,4.204,0.029,0.036,0.052,1.0
2016.0,Western Bulldogs,Jack Redpath,10,1.912,0.042,0.006,0.009,0.0
2016.0,Western Bulldogs,Jake Stringer,23,4.513,0.076,0.021,0.034,4.0
2016.0,Western Bulldogs,Jason Johannisen,17,3.469,0.033,0.036,0.026,10.0
2016.0,Western Bulldogs,Jed Adcock,7,0.845,0.007,0.01,0.006,0.0
2016.0,Western Bulldogs,Joel Hamling,12,1.906,0.004,0.037,0.008,0.0
2016.0,Western Bulldogs,Jordan Roughead,25,5.237,0.04,0.054,0.05,0.0
2016.0,Western Bulldogs,Josh Dunkley,17,3.088,0.029,0.025,0.031,0.0
2016.0,Western Bulldogs,Kieran Collins,1,0.085,0.0,0.002,0.0,0.0
2016.0,Western Bulldogs,Koby Stevens,12,2.342,0.022,0.017,0.026,6.0
2016.0,Western Bulldogs,Lachie Hunter,26,5.349,0.051,0.042,0.057,13.0
2016.0,Western Bulldogs,Liam Picken,26,5.74,0.064,0.039,0.059,4.0
2016.0,Western Bulldogs,Lin Jong,16,3.049,0.029,0.022,0.034,0.0
2016.0,Western Bulldogs,Lukas Webb,5,0.665,0.005,0.005,0.009,0.0
2016.0,Western Bulldogs,Luke Dahlhaus,21,4.346,0.037,0.026,0.059,7.0
2016.0,Western Bulldogs,Marcus Adams,11,2.295,0.007,0.04,0.012,2.0
2016.0,Western Bulldogs,Marcus Bontempelli,26,7.181,0.078,0.047,0.078,20.0
2016.0,Western Bulldogs,Matt Suckling,17,2.744,0.018,0.036,0.019,0.0
2016.0,Western Bulldogs,Matthew Boyd,24,5.125,0.02,0.077,0.038,2.0
2016.0,Western Bulldogs,Mitch Honeychurch,2,0.334,0.003,0.002,0.004,0.0
2016.0,Western Bulldogs,Mitch Wallis,17,3.642,0.038,0.019,0.047,5.0
2016.0,Western Bulldogs,Nathan Hrovat,4,0.649,0.006,0.005,0.007,0.0
2016.0,Western Bulldogs,Roarke Smith,1,0.111,0.0,0.002,0.0,0.0
2016.0,Western Bulldogs,Robert Murphy,3,0.514,0.003,0.007,0.004,0.0
2016.0,Western Bulldogs,Shane Biggs,26,4.162,0.028,0.054,0.03,3.0
2016.0,Western Bulldogs,Toby McLean,15,2.285,0.028,0.013,0.024,0.0
2016.0,Western Bulldogs,Tom Boyd,15,2.596,0.032,0.016,0.026,0.0
2016.0,Western Bulldogs,Tom Campbell,9,1.747,0.018,0.01,0.021,0.0
2016.0,Western Bulldogs,Tom Liberatore,21,4.77,0.044,0.029,0.061,1.0
2016.0,Western Bulldogs,Tory Dickson,22,3.801,0.07,0.018,0.022,0.0
2016.0,Western Bulldogs,Will Minson,2,0.321,0.002,0.003,0.004,0.0
2016.0,Western Bulldogs,Zaine Cordy,9,1.297,0.016,0.013,0.007,0.0
2017.0,Adelaide,Alex Keath,6,0.887,0.002,0.016,0.005,0.0
2017.0,Adelaide,Andy Otten,19,3.802,0.043,0.033,0.023,1.0
2017.0,Adelaide,Brad Crouch,20,5.363,0.033,0.036,0.073,3.0
2017.0,Adelaide,Brodie Smith,23,4.726,0.035,0.059,0.031,1.0
2017.0,Adelaide,Charlie Cameron,24,5.274,0.069,0.027,0.04,0.0
2017.0,Adelaide,Curtly Hampton,9,1.478,0.011,0.01,0.018,0.0
2017.0,Adelaide,Daniel Talia,24,4.613,0.006,0.095,0.023,0.0
2017.0,Adelaide,David Mackay,22,3.514,0.028,0.033,0.031,0.0
2017.0,Adelaide,Eddie Betts,24,6.026,0.097,0.02,0.037,5.0
2017.0,Adelaide,Hugh Greenwood,15,3.02,0.018,0.021,0.041,0.0
2017.0,Adelaide,Jake Kelly,24,2.488,0.006,0.037,0.024,0.0
2017.0,Adelaide,Jake Lever,20,4.123,0.013,0.073,0.024,1.0
2017.0,Adelaide,Jonathon Beech,3,0.259,0.002,0.001,0.003,0.0
2017.0,Adelaide,Jordan Gallucci,1,0.133,0.002,0.001,0.001,0.0
2017.0,Adelaide,Josh Jenkins,21,5.062,0.079,0.021,0.029,2.0
2017.0,Adelaide,Kyle Hartigan,18,3.066,0.006,0.06,0.016,0.0
2017.0,Adelaide,Luke Brown,24,3.53,0.014,0.055,0.024,0.0
2017.0,Adelaide,Matt Crouch,25,6.449,0.034,0.047,0.091,11.0
2017.0,Adelaide,Mitch McGovern,13,2.784,0.046,0.013,0.012,0.0
2017.0,Adelaide,Paul Seedsman,5,0.927,0.01,0.007,0.007,0.0
2017.0,Adelaide,Richard Douglas,25,5.717,0.047,0.037,0.067,1.0
2017.0,Adelaide,Riley Knight,19,2.937,0.03,0.021,0.026,0.0
2017.0,Adelaide,Rory Atkins,25,5.037,0.044,0.043,0.046,10.0
2017.0,Adelaide,Rory Laird,25,5.203,0.019,0.073,0.047,9.0
2017.0,Adelaide,Rory Sloane,24,7.753,0.054,0.059,0.092,20.0
2017.0,Adelaide,Sam Jacobs,25,5.879,0.036,0.043,0.077,10.0
2017.0,Adelaide,Scott Thompson,1,0.16,0.001,0.001,0.001,0.0
2017.0,Adelaide,Taylor Walker,23,6.475,0.116,0.018,0.031,7.0
2017.0,Adelaide,Tom Lynch,23,4.826,0.071,0.017,0.036,7.0
2017.0,Adelaide,Troy Menzel,4,0.548,0.006,0.004,0.004,0.0
2017.0,Adelaide,Wayne Milera,16,2.144,0.021,0.016,0.019,0.0
2017.0,Brisbane Lions,Alex Witherden,9,1.51,0.008,0.031,0.015,0.0
2017.0,Brisbane Lions,Archie Smith,6,0.925,0.011,0.006,0.014,0.0
2017.0,Brisbane Lions,Ben Keays,10,1.576,0.021,0.012,0.02,0.0
2017.0,Brisbane Lions,Cedric Cox,8,0.789,0.007,0.012,0.009,0.0
2017.0,Brisbane Lions,Claye Beams,9,1.313,0.02,0.012,0.013,0.0
2017.0,Brisbane Lions,Daniel McStay,19,2.725,0.016,0.062,0.021,0.0
2017.0,Brisbane Lions,Daniel Rich,22,4.753,0.042,0.082,0.044,4.0
2017.0,Brisbane Lions,Darcy Gardiner,19,2.744,0.011,0.069,0.021,0.0
2017.0,Brisbane Lions,Dayne Beams,19,5.174,0.062,0.04,0.074,17.0
2017.0,Brisbane Lions,Dayne Zorko,21,7.005,0.093,0.052,0.091,14.0
2017.0,Brisbane Lions,Eric Hipwood,20,3.537,0.078,0.017,0.02,2.0
2017.0,Brisbane Lions,Harris Andrews,22,3.52,0.016,0.09,0.024,0.0
2017.0,Brisbane Lions,Hugh McCluggage,18,2.251,0.032,0.019,0.025,0.0
2017.0,Brisbane Lions,Jack Frost,2,0.145,0.0,0.004,0.001,0.0
2017.0,Brisbane Lions,Jacob Allison,5,0.653,0.008,0.005,0.009,0.0
2017.0,Brisbane Lions,Jake Barrett,17,2.629,0.041,0.016,0.031,0.0
2017.0,Brisbane Lions,Jarrad Jansen,1,0.082,0.0,0.001,0.002,0.0
2017.0,Brisbane Lions,Jarrod Berry,16,2.594,0.032,0.023,0.033,0.0
2017.0,Brisbane Lions,Josh Schache,10,1.113,0.023,0.005,0.008,0.0
2017.0,Brisbane Lions,Josh Walker,11,1.977,0.03,0.019,0.017,0.0
2017.0,Brisbane Lions,Lewis Taylor,22,4.016,0.064,0.03,0.041,1.0
2017.0,Brisbane Lions,Liam Dawson,1,0.102,0.0,0.003,0.001,0.0
2017.0,Brisbane Lions,Marco Paparone,6,0.747,0.003,0.016,0.008,0.0
2017.0,Brisbane Lions,Matthew Hammelmann,3,0.254,0.004,0.003,0.002,0.0
2017.0,Brisbane Lions,Michael Close,10,1.607,0.029,0.012,0.013,0.0
2017.0,Brisbane Lions,Mitch Robinson,7,1.789,0.026,0.012,0.022,0.0
2017.0,Brisbane Lions,Nick Robertson,21,2.76,0.017,0.051,0.031,0.0
2017.0,Brisbane Lions,Rhys Mathieson,13,2.657,0.029,0.021,0.04,0.0
2017.0,Brisbane Lions,Rohan Bewick,8,1.103,0.015,0.012,0.01,0.0
2017.0,Brisbane Lions,Ryan Bastinac,16,3.397,0.048,0.029,0.038,0.0
2017.0,Brisbane Lions,Ryan Harwood,9,0.845,0.005,0.016,0.009,0.0
2017.0,Brisbane Lions,Ryan Lester,22,3.988,0.056,0.04,0.04,1.0
2017.0,Brisbane Lions,Sam Mayes,21,3.287,0.015,0.07,0.033,0.0
2017.0,Brisbane Lions,Sam Skinner,1,0.116,0.002,0.0,0.001,0.0
2017.0,Brisbane Lions,Stefan Martin,22,5.116,0.036,0.034,0.105,6.0
2017.0,Brisbane Lions,Tom Bell,6,0.847,0.011,0.005,0.012,0.0
2017.0,Brisbane Lions,Tom Cutler,12,2.171,0.025,0.033,0.017,0.0
2017.0,Brisbane Lions,Tom Rockliff,20,5.47,0.062,0.035,0.088,2.0
2017.0,Carlton,Alex Silvagni,7,1.27,0.004,0.027,0.009,0.0
2017.0,Carlton,Andrew Phillips,1,0.115,0.0,0.001,0.002,0.0
2017.0,Carlton,Billie Smedts,9,0.829,0.007,0.01,0.011,0.0
2017.0,Carlton,Blaine Boekhorst,7,1.224,0.017,0.014,0.011,0.0
2017.0,Carlton,Bryce Gibbs,22,5.889,0.064,0.048,0.088,11.0
2017.0,Carlton,Caleb Marchbank,16,2.632,0.011,0.053,0.021,0.0
2017.0,Carlton,Cameron Polson,1,0.048,0.0,0.0,0.001,0.0
2017.0,Carlton,Charlie Curnow,21,4.215,0.083,0.027,0.036,0.0
2017.0,Carlton,Ciaran Byrne,3,0.28,0.0,0.006,0.003,0.0
2017.0,Carlton,Ciaran Sheehan,2,0.224,0.001,0.004,0.002,0.0
2017.0,Carlton,Dale Thomas,18,2.836,0.043,0.023,0.032,0.0
2017.0,Carlton,David Cuningham,8,1.283,0.021,0.008,0.015,0.0
2017.0,Carlton,Dennis Armfield,5,0.562,0.006,0.007,0.005,0.0
2017.0,Carlton,Dylan Buckley,1,0.065,0.0,0.001,0.001,0.0
2017.0,Carlton,Ed Curnow,13,2.482,0.023,0.018,0.043,0.0
2017.0,Carlton,Harrison Macreadie,8,0.779,0.001,0.017,0.006,0.0
2017.0,Carlton,Harry McKay,2,0.384,0.01,0.002,0.002,0.0
2017.0,Carlton,Jack Silvagni,20,2.71,0.057,0.018,0.02,0.0
2017.0,Carlton,Jacob Weitering,22,3.422,0.032,0.054,0.027,0.0
2017.0,Carlton,Jarrod Pickett,10,1.226,0.022,0.007,0.014,0.0
2017.0,Carlton,Jed Lamb,11,1.644,0.038,0.005,0.015,0.0
2017.0,Carlton,Kade Simpson,22,4.619,0.04,0.065,0.048,8.0
2017.0,Carlton,Lachie Plowman,21,2.936,0.008,0.059,0.028,0.0
2017.0,Carlton,Levi Casboult,22,5.047,0.109,0.032,0.035,0.0
2017.0,Carlton,Liam Jones,12,2.932,0.009,0.07,0.015,5.0
2017.0,Carlton,Liam Sumner,4,0.342,0.008,0.002,0.002,0.0
2017.0,Carlton,Marc Murphy,22,5.365,0.062,0.036,0.084,9.0
2017.0,Carlton,Matthew Kreuzer,21,6.157,0.054,0.055,0.098,5.0
2017.0,Carlton,Matthew Wright,22,4.369,0.085,0.025,0.042,1.0
2017.0,Carlton,Nick Graham,10,1.79,0.021,0.014,0.026,0.0
2017.0,Carlton,Patrick Cripps,15,4.09,0.035,0.032,0.072,5.0
2017.0,Carlton,Rhys Palmer,1,0.073,0.001,0.0,0.001,0.0
2017.0,Carlton,Sam Docherty,22,5.374,0.03,0.098,0.048,5.0
2017.0,Carlton,Sam Kerridge,11,2.274,0.02,0.026,0.03,0.0
2017.0,Carlton,Sam Petrevski-Seton,20,3.169,0.034,0.027,0.045,3.0
2017.0,Carlton,Sam Rowe,9,1.399,0.004,0.032,0.008,1.0
2017.0,Carlton,Simon White,11,1.381,0.007,0.027,0.012,0.0
2017.0,Carlton,Tom Williamson,15,1.824,0.011,0.033,0.016,0.0
2017.0,Carlton,Zac Fisher,17,1.812,0.021,0.015,0.026,0.0
2017.0,Collingwood,Adam Treloar,21,6.209,0.053,0.044,0.086,11.0
2017.0,Collingwood,Alex Fasolo,19,3.978,0.079,0.016,0.024,0.0
2017.0,Collingwood,Ben Crocker,3,0.359,0.006,0.002,0.002,0.0
2017.0,Collingwood,Ben Reid,15,3.134,0.045,0.032,0.017,3.0
2017.0,Collingwood,Brayden Maynard,22,4.519,0.031,0.067,0.036,0.0
2017.0,Collingwood,Brodie Grundy,20,5.337,0.026,0.044,0.086,2.0
2017.0,Collingwood,Callum Brown,5,0.548,0.004,0.003,0.009,0.0
2017.0,Collingwood,Chris Mayne,3,0.442,0.006,0.003,0.004,0.0
2017.0,Collingwood,Daniel Wells,10,1.973,0.033,0.007,0.019,3.0
2017.0,Collingwood,Darcy Moore,21,4.648,0.079,0.03,0.03,0.0
2017.0,Collingwood,Henry Schade,8,1.256,0.002,0.026,0.009,0.0
2017.0,Collingwood,Jack Crisp,22,4.346,0.028,0.054,0.047,0.0
2017.0,Collingwood,Jackson Ramsay,8,1.069,0.004,0.017,0.011,0.0
2017.0,Collingwood,James Aish,8,1.051,0.008,0.009,0.014,0.0
2017.0,Collingwood,Jamie Elliott,17,3.761,0.076,0.015,0.022,1.0
2017.0,Collingwood,Jarryd Blair,12,1.948,0.024,0.013,0.021,0.0
2017.0,Collingwood,Jeremy Howe,21,5.238,0.032,0.089,0.034,0.0
2017.0,Collingwood,Jesse White,4,0.76,0.013,0.004,0.006,0.0
2017.0,Collingwood,Jordan de Goey,14,3.152,0.042,0.018,0.033,5.0
2017.0,Collingwood,Josh Daicos,2,0.294,0.004,0.002,0.003,0.0
2017.0,Collingwood,Josh Smith,13,2.02,0.01,0.034,0.017,0.0
2017.0,Collingwood,Josh Thomas,9,1.635,0.022,0.009,0.018,0.0
2017.0,Collingwood,Kayle Kirby,1,0.095,0.001,0.001,0.001,0.0
2017.0,Collingwood,Levi Greenwood,16,2.783,0.036,0.019,0.027,0.0
2017.0,Collingwood,Lynden Dunn,17,2.889,0.007,0.062,0.017,0.0
2017.0,Collingwood,Mason Cox,9,1.782,0.024,0.014,0.015,0.0
2017.0,Collingwood,Matt Scharenberg,10,1.73,0.005,0.034,0.013,0.0
2017.0,Collingwood,Rupert Wills,1,0.137,0.001,0.001,0.002,0.0
2017.0,Collingwood,Scott Pendlebury,16,5.147,0.046,0.041,0.065,15.0
2017.0,Collingwood,Steele Sidebottom,22,5.498,0.056,0.041,0.066,14.0
2017.0,Collingwood,Taylor Adams,22,6.553,0.052,0.05,0.092,14.0
2017.0,Collingwood,Tim Broomhead,14,2.005,0.021,0.015,0.024,0.0
2017.0,Collingwood,Tom Langdon,11,1.922,0.009,0.029,0.018,0.0
2017.0,Collingwood,Tom Phillips,18,3.238,0.034,0.026,0.036,0.0
2017.0,Collingwood,Travis Varcoe,8,1.214,0.012,0.015,0.009,0.0
2017.0,Collingwood,Tyson Goldsack,20,3.713,0.011,0.073,0.027,0.0
2017.0,Collingwood,Will Hoskin-Elliott,22,4.847,0.06,0.041,0.042,4.0
2017.0,Essendon,Aaron Francis,2,0.293,0.004,0.003,0.002,0.0
2017.0,Essendon,Andrew McGrath,21,2.85,0.011,0.044,0.032,0.0
2017.0,Essendon,Anthony McDonald-Tipungwuti,23,4.877,0.076,0.022,0.044,0.0
2017.0,Essendon,Ben Howlett,7,0.966,0.009,0.008,0.013,0.0
2017.0,Essendon,Ben McNiece,2,0.246,0.0,0.005,0.002,0.0
2017.0,Essendon,Brendon Goddard,23,4.924,0.038,0.052,0.057,0.0
2017.0,Essendon,Brent Stanton,7,0.994,0.008,0.012,0.01,0.0
2017.0,Essendon,Cale Hooker,20,5.173,0.095,0.026,0.029,4.0
2017.0,Essendon,Conor McKenna,19,3.009,0.022,0.044,0.025,1.0
2017.0,Essendon,Craig Bird,2,0.31,0.002,0.002,0.005,0.0
2017.0,Essendon,Darcy Parish,20,3.788,0.032,0.027,0.054,0.0
2017.0,Essendon,David Myers,15,2.418,0.019,0.016,0.038,0.0
2017.0,Essendon,David Zaharakis,23,5.405,0.057,0.045,0.059,11.0
2017.0,Essendon,Dyson Heppell,23,6.36,0.055,0.05,0.085,14.0
2017.0,Essendon,Heath Hocking,2,0.334,0.005,0.002,0.003,0.0
2017.0,Essendon,James Kelly,20,3.271,0.016,0.05,0.033,4.0
2017.0,Essendon,James Stewart,16,2.992,0.054,0.01,0.022,0.0
2017.0,Essendon,Jayden Laverde,5,0.585,0.008,0.004,0.006,0.0
2017.0,Essendon,Jobe Watson,20,3.989,0.026,0.026,0.067,0.0
2017.0,Essendon,Joe Daniher,23,6.977,0.135,0.026,0.04,9.0
2017.0,Essendon,Josh Begley,3,0.595,0.013,0.002,0.002,0.0
2017.0,Essendon,Josh Green,17,2.651,0.04,0.013,0.024,0.0
2017.0,Essendon,Kyle Langford,6,0.964,0.012,0.006,0.009,0.0
2017.0,Essendon,Mark Baguley,22,3.219,0.006,0.066,0.026,0.0
2017.0,Essendon,Martin Gleeson,18,2.942,0.015,0.051,0.023,0.0
2017.0,Essendon,Matt Dea,6,0.952,0.003,0.019,0.006,0.0
2017.0,Essendon,Matthew Leuenberger,7,1.409,0.005,0.016,0.022,0.0
2017.0,Essendon,Michael Hartley,18,3.236,0.01,0.072,0.017,0.0
2017.0,Essendon,Michael Hurley,21,5.212,0.015,0.113,0.032,4.0
2017.0,Essendon,Mitch Brown,4,0.629,0.002,0.013,0.004,0.0
2017.0,Essendon,Orazio Fantasia,20,4.507,0.084,0.017,0.029,7.0
2017.0,Essendon,Patrick Ambrose,10,1.385,0.005,0.027,0.01,0.0
2017.0,Essendon,Shaun McKernan,3,0.634,0.006,0.004,0.008,0.0
2017.0,Essendon,Tom Bellchambers,14,3.215,0.029,0.023,0.043,2.0
2017.0,Essendon,Travis Colyer,22,3.642,0.038,0.028,0.041,0.0
2017.0,Essendon,Zach Merrett,22,5.798,0.043,0.055,0.076,15.0
2017.0,Fremantle,Aaron Sandilands,10,2.066,0.009,0.019,0.04,1.0
2017.0,Fremantle,Bradley Hill,22,4.15,0.061,0.042,0.04,4.0
2017.0,Fremantle,Brady Grey,14,1.675,0.027,0.013,0.018,0.0
2017.0,Fremantle,Brennan Cox,10,1.439,0.023,0.014,0.013,0.0
2017.0,Fremantle,Cam McCarthy,19,3.294,0.077,0.014,0.025,0.0
2017.0,Fremantle,Cameron Sutcliffe,13,1.735,0.007,0.032,0.019,0.0
2017.0,Fremantle,Connor Blakely,17,3.321,0.021,0.04,0.051,5.0
2017.0,Fremantle,Danyle Pearce,7,1.166,0.014,0.011,0.015,0.0
2017.0,Fremantle,Darcy Tucker,19,2.517,0.036,0.025,0.026,0.0
2017.0,Fremantle,David Mundy,21,5.019,0.067,0.035,0.07,5.0
2017.0,Fremantle,Ed Langdon,10,1.534,0.021,0.015,0.017,0.0
2017.0,Fremantle,Ethan Hughes,18,2.584,0.014,0.049,0.024,0.0
2017.0,Fremantle,Garrick Ibbotson,10,1.329,0.006,0.028,0.011,0.0
2017.0,Fremantle,Griffin Logue,13,1.288,0.008,0.023,0.012,0.0
2017.0,Fremantle,Harley Balic,4,0.568,0.007,0.005,0.008,0.0
2017.0,Fremantle,Harley Bennell,2,0.316,0.007,0.001,0.003,0.0
2017.0,Fremantle,Hayden Ballantyne,10,1.593,0.034,0.008,0.013,0.0
2017.0,Fremantle,Hayden Crozier,19,3.093,0.049,0.028,0.03,0.0
2017.0,Fremantle,Joel Hamling,22,3.975,0.012,0.098,0.022,0.0
2017.0,Fremantle,Jonathon Griffin,7,1.382,0.012,0.016,0.019,0.0
2017.0,Fremantle,Josh Deluca,4,0.54,0.007,0.004,0.007,0.0
2017.0,Fremantle,Lachie Neale,21,5.821,0.057,0.042,0.099,14.0
2017.0,Fremantle,Lachie Weller,22,3.777,0.034,0.057,0.037,0.0
2017.0,Fremantle,Lee Spurr,16,2.352,0.009,0.047,0.022,0.0
2017.0,Fremantle,Luke Ryan,11,1.93,0.006,0.042,0.016,2.0
2017.0,Fremantle,Matthew Taberner,8,1.811,0.039,0.012,0.013,0.0
2017.0,Fremantle,Michael Johnson,22,3.63,0.015,0.076,0.03,0.0
2017.0,Fremantle,Michael Walters,17,4.242,0.079,0.021,0.047,10.0
2017.0,Fremantle,Nat Fyfe,21,6.809,0.077,0.055,0.1,15.0
2017.0,Fremantle,Nick Suban,12,2.013,0.022,0.021,0.026,0.0
2017.0,Fremantle,Ryan Nyhuis,4,0.655,0.013,0.005,0.005,0.0
2017.0,Fremantle,Sam Collins,2,0.383,0.001,0.007,0.004,0.0
2017.0,Fremantle,Sean Darcy,8,1.642,0.01,0.015,0.03,0.0
2017.0,Fremantle,Shane Kersten,20,3.206,0.072,0.019,0.022,0.0
2017.0,Fremantle,Stephen Hill,18,3.851,0.034,0.04,0.056,1.0
2017.0,Fremantle,Tom Sheridan,9,1.053,0.011,0.014,0.01,0.0
2017.0,Fremantle,Zac Dawson,2,0.246,0.0,0.006,0.002,0.0
2017.0,Geelong,Aaron Black,4,0.6,0.01,0.003,0.004,0.0
2017.0,Geelong,Andrew Mackie,23,3.983,0.025,0.058,0.031,0.0
2017.0,Geelong,Brandan Parfitt,15,1.919,0.023,0.013,0.019,0.0
2017.0,Geelong,Cameron Guthrie,20,3.096,0.021,0.03,0.037,0.0
2017.0,Geelong,Daniel Menzel,19,3.774,0.076,0.012,0.019,0.0
2017.0,Geelong,Darcy Lang,10,1.537,0.014,0.015,0.015,0.0
2017.0,Geelong,George Horlin-Smith,7,1.478,0.014,0.009,0.02,0.0
2017.0,Geelong,Harry Taylor,25,5.27,0.06,0.061,0.029,4.0
2017.0,Geelong,Jackson Thurlow,10,1.382,0.01,0.017,0.013,0.0
2017.0,Geelong,Jake Kolodjashnij,18,2.512,0.016,0.036,0.02,0.0
2017.0,Geelong,James Parsons,20,2.106,0.029,0.012,0.02,0.0
2017.0,Geelong,Jed Bews,19,2.51,0.015,0.036,0.02,0.0
2017.0,Geelong,Joel Selwood,21,5.548,0.041,0.04,0.079,13.0
2017.0,Geelong,Jordan Cunico,1,0.109,0.001,0.0,0.002,0.0
2017.0,Geelong,Jordan Murdoch,22,3.63,0.037,0.032,0.035,2.0
2017.0,Geelong,Josh Cowan,2,0.173,0.0,0.002,0.002,0.0
2017.0,Geelong,Lachie Henderson,22,3.866,0.018,0.066,0.026,0.0
2017.0,Geelong,Lincoln McCarthy,3,0.619,0.011,0.003,0.004,0.0
2017.0,Geelong,Mark Blicavs,20,4.153,0.031,0.045,0.043,1.0
2017.0,Geelong,Mark OConnor,2,0.144,0.0,0.003,0.002,0.0
2017.0,Geelong,Mitch Duncan,24,6.102,0.052,0.051,0.073,11.0
2017.0,Geelong,Nakia Cockatoo,11,1.711,0.023,0.012,0.013,0.0
2017.0,Geelong,Patrick Dangerfield,24,9.099,0.11,0.04,0.113,33.0
2017.0,Geelong,Rhys Stanley,13,2.706,0.029,0.021,0.028,0.0
2017.0,Geelong,Sam Menegola,22,5.396,0.056,0.041,0.058,6.0
2017.0,Geelong,Sam Simpson,5,0.391,0.005,0.002,0.004,0.0
2017.0,Geelong,Scott Selwood,14,2.862,0.015,0.028,0.039,1.0
2017.0,Geelong,Steven Motlop,23,3.927,0.055,0.026,0.032,3.0
2017.0,Geelong,Tom Hawkins,22,5.477,0.105,0.023,0.029,3.0
